time,salinity,temperature,Latitude,Longitude
2025-08-18T22:06:13.161998137Z,17.1000003814697,18.45047187805180,48.387733459472700,-123.70524597168000
2025-08-18T22:06:14.652311267Z,17.0900001525879,18.44184684753420,48.38772964477540,-123.70524597168000
2025-08-18T22:06:22.8986571Z,17.1299991607666,18.424531936645500,48.38772201538090,-123.70523834228500
2025-08-18T22:06:24.187604178Z,17.1599998474121,18.44184684753420,48.387718200683600,-123.70523834228500
2025-08-18T22:06:25.638713331Z,17.1800003051758,18.43315887451170,48.38771438598630,-123.70523834228500
2025-08-18T22:06:26.92550378Z,17.1700000762939,18.44184684753420,48.38771438598630,-123.70524597168000
2025-08-18T22:06:35.140687639Z,17.1700000762939,18.424531936645500,48.387699127197300,-123.70526885986300
2025-08-18T22:06:38.006355453Z,17.4400005340576,18.415903091430700,48.3876953125,-123.70526885986300
2025-08-18T22:06:39.492719375Z,17.2800006866455,18.44184684753420,48.3876953125,-123.70527648925800
2025-08-18T22:06:43.070109969Z,17.4099998474121,18.45047187805180,48.387691497802700,-123.70528411865200
2025-08-18T22:06:52.859022887Z,17.1200008392334,18.43315887451170,48.38768768310550,-123.70530700683600
2025-08-18T22:06:58.682346858Z,17.0100002288818,18.45047187805180,48.3876838684082,-123.705322265625
2025-08-18T22:07:01.49318347Z,17.0300006866455,18.45047187805180,48.3876838684082,-123.70532989502000
2025-08-18T22:07:04.315968002Z,16.9200000762939,18.43315887451170,48.3876838684082,-123.70533752441400
2025-08-18T22:07:05.655708817Z,17.0599994659424,18.44184684753420,48.3876838684082,-123.7053451538090
2025-08-18T22:07:08.391527521Z,16.8099994659424,18.44184684753420,48.3876838684082,-123.70535278320300
2025-08-18T22:07:09.876000495Z,17.1399993896484,18.43315887451170,48.3876838684082,-123.70536041259800
2025-08-18T22:07:16.668608286Z,16.7000007629395,18.424531936645500,48.38768768310550,-123.70537567138700
2025-08-18T22:07:20.834200977Z,16.8899993896484,18.424531936645500,48.38768768310550,-123.70539093017600
2025-08-18T22:07:22.13666959Z,16.6900005340576,18.43315887451170,48.387691497802700,-123.70539093017600
2025-08-18T22:07:23.569131082Z,17.9500007629395,18.44184684753420,48.387691497802700,-123.70539855957000
2025-08-18T22:07:27.666343136Z,17.1299991607666,18.43315887451170,48.3876953125,-123.70540618896500
2025-08-18T22:07:30.602439342Z,16.75,18.44184684753420,48.3876953125,-123.70541381835900
2025-08-18T22:07:32.024628856Z,16.4799995422363,18.43315887451170,48.387699127197300,-123.7054214477540
2025-08-18T22:07:36.594852976Z,17.2299995422363,18.44184684753420,48.387699127197300,-123.70542907714800
2025-08-18T22:07:44.718799923Z,15.8000001907349,18.424531936645500,48.3877067565918,-123.70545196533200
2025-08-18T22:07:46.476255833Z,15.5500001907349,18.45047187805180,48.38771057128910,-123.70545196533200
2025-08-18T22:07:50.5445651Z,16.0100002288818,18.45909881591800,48.387718200683600,-123.70548248291000
2025-08-18T22:07:53.282024146Z,13.960000038147,18.49366569519040,48.387718200683600,-123.70549774169900
2025-08-18T22:07:54.72718179Z,17.8299999237061,18.502351760864300,48.387718200683600,-123.70550537109400
2025-08-18T22:07:57.779195984Z,17.6900005340576,18.510976791381800,48.38771438598630,-123.70552825927700
2025-08-18T22:08:03.125442123Z,20.5699996948242,18.48503875732420,48.387699127197300,-123.7055435180660
2025-08-18T22:08:05.376001459Z,19.2900009155273,18.45047187805180,48.3876953125,-123.7055435180660
2025-08-18T22:08:09.187880668Z,16.3899993896484,18.510976791381800,48.38767623901370,-123.70555114746100
2025-08-18T22:08:10.710208782Z,16.0599994659424,18.554224014282200,48.38766860961910,-123.70556640625
2025-08-18T22:08:12.34808413Z,18.1299991607666,18.5455379486084,48.38764572143560,-123.70555877685500
2025-08-18T22:08:13.828339579Z,20.5200004577637,18.57147216796880,48.38763427734380,-123.70556640625
2025-08-18T22:08:15.622709002Z,18.2000007629395,18.510976791381800,48.387630462646500,-123.70556640625
2025-08-18T22:08:17.202643909Z,17.5499992370605,18.5455379486084,48.38762283325200,-123.70557403564500
2025-08-18T22:08:18.507412796Z,16.5699996948242,18.554224014282200,48.38761520385740,-123.70558166503900
2025-08-18T22:08:19.960581371Z,18.3999996185303,18.5455379486084,48.38760757446290,-123.70558166503900
2025-08-18T22:08:23.955744811Z,18.6599998474121,18.53691291809080,48.38759994506840,-123.70558166503900
2025-08-18T22:08:25.56909124Z,17.5400009155273,18.519601821899400,48.387577056884800,-123.70558166503900
2025-08-18T22:08:30.507773274Z,20.5599994659424,18.53691291809080,48.38755416870120,-123.70556640625
2025-08-18T22:08:32.075470972Z,17.1900005340576,18.47641372680660,48.38754653930660,-123.70555877685500
2025-08-18T22:08:34.834674632Z,17.8700008392334,18.510976791381800,48.38751983642580,-123.7055435180660
2025-08-18T22:08:38.900684443Z,17.4699993133545,18.519601821899400,48.38750076293950,-123.70553588867200
2025-08-18T22:08:44.252415407Z,17.0599994659424,18.52828788757320,48.38748550415040,-123.70552825927700
2025-08-18T22:08:47.022034528Z,16.7399997711182,18.510976791381800,48.38747787475590,-123.70552062988300
2025-08-18T22:08:49.842065237Z,17.7900009155273,18.502351760864300,48.38747024536130,-123.70551300048800
2025-08-18T22:09:05.727142987Z,16.5900001525879,18.49366569519040,48.387447357177700,-123.70552825927700
2025-08-18T22:09:53.125170985Z,16.5699996948242,18.02664566040040,48.38737487792970,-123.70567321777300
2025-08-18T22:09:54.474161147Z,12.3699998855591,18.035280227661100,48.38736343383790,-123.70567321777300
2025-08-18T22:09:55.931914106Z,16.7399997711182,17.905431747436500,48.38735580444340,-123.70567321777300
2025-08-18T22:09:57.361770264Z,17.0,17.810226440429700,48.387351989746100,-123.70568084716800
2025-08-18T22:09:58.833828599Z,16.7999992370605,17.749624252319300,48.38734436035160,-123.70568084716800
2025-08-18T22:10:01.551801441Z,16.2900009155273,17.628332138061500,48.38733673095700,-123.70568084716800
2025-08-18T22:10:21.23447015Z,17.5300006866455,18.398588180542000,48.387306213378900,-123.70567321777300
2025-08-18T22:10:22.564487412Z,17.0699996948242,18.33806800842290,48.38730239868160,-123.70567321777300
2025-08-18T22:11:29.534665234Z,18.0799999237061,18.48503875732420,48.38710403442380,-123.70550537109400
2025-08-18T22:11:30.836078797Z,17.8099994659424,18.45047187805180,48.38710021972660,-123.70549774169900
2025-08-18T22:11:34.544028997Z,17.8500003814697,18.47641372680660,48.387088775634800,-123.70549774169900
2025-08-18T22:11:35.89539793Z,18.1800003051758,18.49366569519040,48.3870849609375,-123.70549011230500
2025-08-18T22:11:37.356547725Z,18.5699996948242,18.48503875732420,48.387081146240200,-123.70548248291000
2025-08-18T22:11:38.704315778Z,18.0100002288818,18.502351760864300,48.38707733154300,-123.70548248291000
2025-08-18T22:11:44.225056676Z,17.8799991607666,18.49366569519040,48.38706588745120,-123.70547485351600
2025-08-18T22:11:45.803392045Z,17.9500007629395,18.502351760864300,48.38706588745120,-123.7054672241210
2025-08-18T22:11:47.345301662Z,17.8799991607666,18.49366569519040,48.387062072753900,-123.7054672241210
2025-08-18T22:11:48.85432174Z,17.5599994659424,18.502351760864300,48.38705825805660,-123.70545959472700
2025-08-18T22:11:51.657344649Z,17.8799991607666,18.49366569519040,48.387054443359400,-123.70545959472700
2025-08-18T22:11:52.976601584Z,17.7700004577637,18.510976791381800,48.38705062866210,-123.70545959472700
2025-08-18T22:11:55.937642561Z,17.9200000762939,18.510976791381800,48.387046813964800,-123.70545196533200
2025-08-18T22:12:01.403546292Z,17.7000007629395,18.502351760864300,48.38703918457030,-123.70545196533200
2025-08-18T22:12:02.896577797Z,17.6800003051758,18.49366569519040,48.38703536987310,-123.70545196533200
2025-08-18T22:12:05.615894314Z,17.7999992370605,18.49366569519040,48.38702392578130,-123.7054443359380
2025-08-18T22:12:07.03597739Z,17.7000007629395,18.48503875732420,48.387020111084000,-123.7054443359380
2025-08-18T22:12:08.507990609Z,17.7099990844727,18.49366569519040,48.38701629638670,-123.7054443359380
2025-08-18T22:12:12.54416637Z,20.6000003814697,18.47641372680660,48.38700866699220,-123.70543670654300
2025-08-18T22:12:13.996001773Z,19.8400001525879,18.45909881591800,48.38700485229490,-123.70543670654300
2025-08-18T22:12:16.739136783Z,21.3899993896484,18.22563362121580,48.387001037597700,-123.70543670654300
2025-08-18T22:12:18.168374474Z,19.6800003051758,18.130435943603500,48.38699722290040,-123.70542907714800
2025-08-18T22:12:20.897960759Z,18.9799995422363,18.121803283691400,48.386993408203100,-123.70542907714800
2025-08-18T22:12:22.344509962Z,18.6100006103516,18.19104766845700,48.38698959350590,-123.70542907714800
2025-08-18T22:12:26.283360302Z,17.6800003051758,18.45909881591800,48.38698196411130,-123.7054214477540
2025-08-18T22:12:27.742567829Z,17.75,18.48503875732420,48.38697814941410,-123.7054214477540
2025-08-18T22:12:29.264619299Z,18.6299991607666,18.502351760864300,48.3869743347168,-123.70541381835900
2025-08-18T22:12:30.716531975Z,19.9500007629395,18.49366569519040,48.38697052001950,-123.70540618896500
2025-08-18T22:12:32.010157629Z,20.9599990844727,18.45909881591800,48.386966705322300,-123.70540618896500
2025-08-18T22:12:33.458305412Z,21.1399993896484,18.303489685058600,48.38695526123050,-123.70539093017600
2025-08-18T22:12:34.768160341Z,19.8799991607666,18.113170623779300,48.3869514465332,-123.70538330078100
2025-08-18T22:12:36.264236416Z,18.4300003051758,18.234264373779300,48.38694763183590,-123.70538330078100
2025-08-18T22:12:37.600990392Z,18.4500007629395,18.38995933532720,48.38693618774410,-123.70536804199200
2025-08-18T22:12:39.201047219Z,21.2700004577637,18.45047187805180,48.386932373046900,-123.70536041259800
2025-08-18T22:12:40.572867838Z,19.1900005340576,18.372642517089800,48.386924743652300,-123.7053451538090
2025-08-18T22:12:42.085138603Z,18.4699993133545,18.45047187805180,48.38692092895510,-123.70533752441400
2025-08-18T22:12:43.353635527Z,23.9599990844727,18.47641372680660,48.38690948486330,-123.70531463623000
2025-08-18T22:12:44.816930688Z,21.3999996185303,18.113170623779300,48.386905670166000,-123.7052993774410
2025-08-18T22:12:46.115002487Z,19.5400009155273,18.234264373779300,48.386905670166000,-123.70529174804700
2025-08-18T22:12:47.573721782Z,20.1100006103516,18.2947998046875,48.386898040771500,-123.70527648925800
2025-08-18T22:12:48.874309899Z,19.2999992370605,18.372642517089800,48.386898040771500,-123.70526885986300
2025-08-18T22:12:51.752996102Z,21.1800003051758,18.415903091430700,48.38689041137700,-123.70525360107400
2025-08-18T22:12:53.19316181Z,23.4099998474121,18.260217666626000,48.38689041137700,-123.70524597168000
2025-08-18T22:12:54.493573548Z,18.1599998474121,18.38995933532720,48.38689041137700,-123.70523071289100
2025-08-18T22:12:55.936660359Z,21.1499996185303,18.43315887451170,48.38688659667970,-123.70523071289100
2025-08-18T22:12:57.212866415Z,20.6800003051758,18.47641372680660,48.38688659667970,-123.7052230834960
2025-08-18T22:12:58.702645151Z,20.0100002288818,18.49366569519040,48.38688659667970,-123.70520782470700
2025-08-18T22:13:01.624557254Z,19.3500003814697,18.48503875732420,48.38688278198240,-123.7052001953130
2025-08-18T22:13:02.914835442Z,18.7199993133545,18.502351760864300,48.38688278198240,-123.70519256591800
2025-08-18T22:13:04.358601824Z,19.1000003814697,18.49366569519040,48.38688278198240,-123.70518493652300
2025-08-18T22:13:05.694695774Z,19.1599998474121,18.502351760864300,48.38688278198240,-123.7051773071290
2025-08-18T22:13:07.150081548Z,20.0300006866455,18.519601821899400,48.386878967285200,-123.70516967773400
2025-08-18T22:13:08.495271282Z,19.4599990844727,18.49366569519040,48.386878967285200,-123.70515441894500
2025-08-18T22:13:11.183586485Z,19.8899993896484,18.519601821899400,48.386878967285200,-123.70514678955100
2025-08-18T22:13:12.788654448Z,20.3999996185303,18.510976791381800,48.386878967285200,-123.70513916015600
2025-08-18T22:13:14.10607582Z,18.9400005340576,18.502351760864300,48.386878967285200,-123.70513153076200
2025-08-18T22:13:16.977602614Z,20.6299991607666,18.519601821899400,48.386878967285200,-123.70510864257800
2025-08-18T22:13:21.624389214Z,19.2800006866455,18.49366569519040,48.386871337890600,-123.705078125
2025-08-18T22:13:23.02454613Z,19.8400001525879,18.48503875732420,48.386871337890600,-123.70507049560500
2025-08-18T22:13:24.502629673Z,20.3199996948242,18.49366569519040,48.386871337890600,-123.70506286621100
2025-08-18T22:13:27.188816562Z,20.5,18.510976791381800,48.386871337890600,-123.7050552368160
2025-08-18T22:13:29.96488469Z,20.0200004577637,18.53691291809080,48.38686752319340,-123.70503997802700
2025-08-18T22:13:31.284073089Z,22.9400005340576,18.52828788757320,48.38686752319340,-123.70502471923800
2025-08-18T22:13:39.638824434Z,22.5400009155273,18.48503875732420,48.38686752319340,-123.7049789428710
2025-08-18T22:13:41.114205424Z,19.8700008392334,18.303489685058600,48.38686752319340,-123.70497131347700
2025-08-18T22:13:42.425506489Z,22.2199993133545,18.424531936645500,48.386863708496100,-123.70496368408200
2025-08-18T22:13:43.918548782Z,20.9599990844727,18.43315887451170,48.386863708496100,-123.70494842529300
2025-08-18T22:13:45.34997711Z,21.5799999237061,18.48503875732420,48.386863708496100,-123.70494079589800
2025-08-18T22:13:46.835445511Z,22.2600002288818,18.53691291809080,48.38685989379880,-123.7049331665040
2025-08-18T22:13:48.161041686Z,22.1900005340576,18.510976791381800,48.38685989379880,-123.70492553710900
2025-08-18T22:13:49.585944943Z,22.1000003814697,18.519601821899400,48.38685607910160,-123.70491027832000
2025-08-18T22:13:50.876396513Z,21.8999996185303,18.52828788757320,48.38685607910160,-123.70490264892600
2025-08-18T22:13:53.693208958Z,20.8600006103516,18.31211853027340,48.3868522644043,-123.70488739013700
2025-08-18T22:13:55.145911746Z,21.9799995422363,18.208311080932600,48.3868522644043,-123.70487976074200
2025-08-18T22:13:56.574010689Z,21.9899997711182,18.381271362304700,48.3868522644043,-123.70487213134800
2025-08-18T22:13:58.035471991Z,21.9599990844727,18.44184684753420,48.38684844970700,-123.70486450195300
2025-08-18T22:13:59.376438669Z,20.8099994659424,18.502351760864300,48.3868408203125,-123.70484924316400
2025-08-18T22:14:00.922141525Z,19.2900009155273,18.52828788757320,48.3868408203125,-123.70484161377000
2025-08-18T22:14:02.231863182Z,20.2999992370605,18.45047187805180,48.386837005615200,-123.704833984375
2025-08-18T22:14:03.947816776Z,21.9699993133545,18.415903091430700,48.38683319091800,-123.70481872558600
2025-08-18T22:14:05.029468032Z,21.8999996185303,18.38995933532720,48.38683319091800,-123.7048110961910
2025-08-18T22:14:06.655538522Z,19.8500003814697,18.32074928283690,48.38682556152340,-123.70479583740200
2025-08-18T22:14:07.958885239Z,21.1200008392334,18.38995933532720,48.38682556152340,-123.70478820800800
2025-08-18T22:14:09.442630387Z,20.2399997711182,18.46778678894040,48.38682174682620,-123.70478820800800
2025-08-18T22:14:10.721248596Z,21.7700004577637,18.510976791381800,48.386817932128900,-123.70477294921900
2025-08-18T22:14:13.477645667Z,21.1100006103516,18.43315887451170,48.386810302734400,-123.70475769043000
2025-08-18T22:14:14.936428496Z,22.2700004577637,18.364015579223600,48.38680648803710,-123.70475006103500
2025-08-18T22:14:17.861567809Z,21.5300006866455,18.329439163208000,48.38679885864260,-123.70472717285200
2025-08-18T22:14:19.147334022Z,22.4699993133545,18.398588180542000,48.38679504394530,-123.70471954345700
2025-08-18T22:14:20.996650985Z,22.3500003814697,18.303489685058600,48.38679122924810,-123.70470428466800
2025-08-18T22:14:22.326014703Z,20.2999992370605,18.286169052124000,48.38678741455080,-123.70469665527300
2025-08-18T22:14:23.399969077Z,22.3899993896484,18.32074928283690,48.386783599853500,-123.70468139648400
2025-08-18T22:14:24.712648566Z,21.9200000762939,18.234264373779300,48.38677978515630,-123.70467376709000
2025-08-18T22:14:27.668349718Z,22.6399993896484,18.346696853637700,48.386775970459000,-123.70465850830100
2025-08-18T22:14:29.104359763Z,22.5100002288818,18.182353973388700,48.386775970459000,-123.70465087890600
2025-08-18T22:14:30.420488148Z,21.9599990844727,18.19104766845700,48.38676834106450,-123.70463562011700
2025-08-18T22:14:31.874201854Z,22.0599994659424,18.2947998046875,48.38676834106450,-123.70462799072300
2025-08-18T22:14:33.217534172Z,22.4899997711182,18.286169052124000,48.38676452636720,-123.70462036132800
2025-08-18T22:14:34.673658324Z,22.6599998474121,18.33806800842290,48.386756896972700,-123.70460510253900
2025-08-18T22:14:35.988650899Z,22.2399997711182,18.260217666626000,48.38675308227540,-123.70459747314500
2025-08-18T22:14:38.754567363Z,22.6900005340576,18.268848419189500,48.38674545288090,-123.70457458496100
2025-08-18T22:14:40.316476179Z,22.5200004577637,18.27754020690920,48.386741638183600,-123.70455932617200
2025-08-18T22:14:41.62505514Z,22.0100002288818,18.242895126342800,48.38673782348630,-123.70454406738300
2025-08-18T22:14:43.082545204Z,22.5300006866455,18.33806800842290,48.38673400878910,-123.70453643798800
2025-08-18T22:14:44.378495269Z,22.0900001525879,18.38995933532720,48.38672637939450,-123.70452117919900
2025-08-18T22:14:45.88414282Z,21.6299991607666,18.268848419189500,48.386722564697300,-123.70451354980500
2025-08-18T22:14:47.20704373Z,21.4599990844727,18.364015579223600,48.386722564697300,-123.70450592041000
2025-08-18T22:14:48.692129245Z,21.8199996948242,18.346696853637700,48.386714935302700,-123.70449829101600
2025-08-18T22:14:50.029295476Z,21.8299999237061,18.398588180542000,48.38671112060550,-123.7044906616210
2025-08-18T22:14:51.595416324Z,21.4200000762939,18.33806800842290,48.3867073059082,-123.70447540283200
2025-08-18T22:14:53.20511748Z,22.2900009155273,18.32074928283690,48.3867073059082,-123.7044677734380
2025-08-18T22:14:54.653241045Z,23.0499992370605,18.329439163208000,48.38670349121090,-123.70445251464800
2025-08-18T22:14:55.954641228Z,22.25,18.2515869140625,48.38669967651370,-123.7044448852540
2025-08-18T22:14:58.670345422Z,22.9400005340576,18.147764205932600,48.386695861816400,-123.70442962646500
2025-08-18T22:15:01.52590032Z,22.8600006103516,18.16509056091310,48.38669204711910,-123.70442199707000
2025-08-18T22:15:03.015750887Z,22.8799991607666,18.234264373779300,48.38669204711910,-123.70441436767600
2025-08-18T22:15:04.31363767Z,22.7299995422363,18.27754020690920,48.386688232421900,-123.70440673828100
2025-08-18T22:15:07.033735462Z,22.6000003814697,18.32074928283690,48.386688232421900,-123.70439147949200
2025-08-18T22:15:08.506743566Z,22.7600002288818,18.346696853637700,48.38668441772460,-123.70438385009800
2025-08-18T22:15:11.629409968Z,22.7700004577637,18.32074928283690,48.386680603027300,-123.70437622070300
2025-08-18T22:15:13.054031092Z,22.9099998474121,18.329439163208000,48.38667678833010,-123.7043685913090
2025-08-18T22:15:14.547439656Z,22.4599990844727,18.32074928283690,48.38667678833010,-123.70435333252000
2025-08-18T22:15:15.845779994Z,22.0,18.35532569885250,48.38667297363280,-123.704345703125
2025-08-18T22:15:18.675420203Z,23.0400009155273,18.44184684753420,48.38666915893560,-123.70433044433600
2025-08-18T22:15:20.148132415Z,22.2800006866455,18.2947998046875,48.38666915893560,-123.7043228149410
2025-08-18T22:15:22.893987819Z,22.9200000762939,18.2947998046875,48.38666534423830,-123.70430755615200
2025-08-18T22:15:24.304215808Z,22.9500007629395,18.38995933532720,48.38666534423830,-123.70429992675800
2025-08-18T22:15:25.745952634Z,23.0499992370605,18.407215118408200,48.38665771484380,-123.70428466796900
2025-08-18T22:15:27.142078688Z,22.9099998474121,18.35532569885250,48.38665771484380,-123.70427703857400
2025-08-18T22:15:28.59241143Z,23.0,18.286169052124000,48.38665008544920,-123.70426940918000
2025-08-18T22:15:29.953311482Z,23.2000007629395,18.06124496459960,48.38664627075200,-123.70426177978500
2025-08-18T22:15:31.435365331Z,23.0499992370605,18.156396865844700,48.38664627075200,-123.70425415039100
2025-08-18T22:15:32.777313258Z,23.3400001525879,18.217002868652300,48.38663864135740,-123.7042465209960
2025-08-18T22:15:34.38204588Z,22.2199993133545,18.38995933532720,48.386634826660200,-123.70423889160200
2025-08-18T22:15:35.679496994Z,23.1700000762939,18.16509056091310,48.38663101196290,-123.7042236328130
2025-08-18T22:15:37.207134664Z,22.4300003051758,18.22563362121580,48.386627197265600,-123.70421600341800
2025-08-18T22:15:38.515504588Z,22.9200000762939,18.260217666626000,48.38662338256840,-123.70420837402300
2025-08-18T22:15:39.99203474Z,23.2299995422363,18.217002868652300,48.38661193847660,-123.70419311523400
2025-08-18T22:15:42.833251081Z,22.3600006103516,18.407215118408200,48.3866081237793,-123.70418548584000
2025-08-18T22:15:45.710594966Z,22.8400001525879,18.49366569519040,48.386600494384800,-123.70417022705100
2025-08-18T22:15:47.033748229Z,22.5900001525879,18.46778678894040,48.3865966796875,-123.70416259765600
2025-08-18T22:15:48.493516824Z,23.2399997711182,18.32074928283690,48.386592864990200,-123.70414733886700
2025-08-18T22:15:49.784559241Z,22.2099990844727,18.242895126342800,48.38658905029300,-123.70413970947300
2025-08-18T22:15:51.260378344Z,21.8199996948242,18.217002868652300,48.3865852355957,-123.70413208007800
2025-08-18T22:15:52.782575906Z,23.3299999237061,18.33806800842290,48.38658142089840,-123.70411682128900
2025-08-18T22:15:54.263558317Z,21.3099994659424,18.130435943603500,48.38657760620120,-123.70411682128900
2025-08-18T22:15:55.737822677Z,23.3500003814697,18.2515869140625,48.386573791503900,-123.7041015625
2025-08-18T22:15:57.234129353Z,22.3199996948242,18.268848419189500,48.38656997680660,-123.70409393310500
2025-08-18T22:15:58.515589467Z,22.9500007629395,18.260217666626000,48.386566162109400,-123.70408630371100
2025-08-18T22:15:59.976309984Z,22.5400009155273,18.2515869140625,48.386558532714800,-123.70407104492200
2025-08-18T22:16:02.705274173Z,23.3099994659424,18.2947998046875,48.38655471801760,-123.70406341552700
2025-08-18T22:16:04.002346311Z,22.0900001525879,18.208311080932600,48.38655090332030,-123.70405578613300
2025-08-18T22:16:05.468200659Z,22.2299995422363,18.346696853637700,48.38654708862310,-123.70404815673800
2025-08-18T22:16:06.873593947Z,21.9899997711182,18.46778678894040,48.38654327392580,-123.70404052734400
2025-08-18T22:16:08.334250476Z,21.1200008392334,18.47641372680660,48.386539459228500,-123.70403289794900
